platform,product_name,price_tier,current_price,tier_avg_price,pct_of_avg,recommendation,suggested_price
Flipkart,Adilqadri White Oudh Perfume For Men | Strong Masculine | Non-Alcoholic Roll-On 5.5ML Floral Attar,Budget,359.0,278.0,129.0,Overpriced — Review Positioning,306.0
Flipkart,"Adilqadri AQ 365 Attar Perfume,French & Fruity,Non-Alcoholic Roll-On Attar For Men & Women Floral Attar",Budget,359.0,278.0,129.0,Overpriced — Review Positioning,306.0
Flipkart,Adilqadri The Story Attar For Men & Women French Notes Long Lasting Roll On Attar Perfume Floral Attar,Budget,359.0,278.0,129.0,Overpriced — Review Positioning,306.0
Flipkart,Adilqadri Shanaya Oud Attar For Men | Long-lasting | Non-Alcoholic Roll-On Attar (5.5ML) Floral Attar,Budget,359.0,278.0,129.0,Overpriced — Review Positioning,306.0
Flipkart,Adilqadri Lazina Attar For Men & Women | Non-Alcoholic | Long Lasting Roll On Attar-5.5ML Floral Attar,Budget,359.0,278.0,129.0,Overpriced — Review Positioning,306.0
Flipkart,Adilqadri AQ Aqua Perfume For Men and Women | Aquatic & Fresh Scent | Long Lasting Eau de Parfum  -  20 ml,Budget,359.0,278.0,129.0,Overpriced — Review Positioning,306.0
Flipkart,FANATIC Sweet Candy Fragrance Body Mist Luxury Fruit Long-Lasting Perfume Spray Body Mist  -  For Men & Women,Budget,358.0,278.0,128.7,Overpriced — Review Positioning,306.0
Flipkart,BOMBAY SHAVING COMPANY Cairo Perfume | Premium Fragrance Gift Eau de Parfum  -  100 ml,Budget,357.0,278.0,128.3,Overpriced — Review Positioning,306.0
Flipkart,Aqualogica Refresh+ Sun Kissed Vanilla Perfume Body Mist  -  For Women,Budget,356.0,278.0,127.9,Overpriced — Review Positioning,306.0
Flipkart,fragfrance Perfume Celebrity Perfume  -  50 ml,Budget,355.0,278.0,127.6,Overpriced — Review Positioning,306.0
Flipkart,Cool Rock Luxury Trial Pack of 6 x 8ml Pocket Perfumes for Unisex Long Lasting Perfume Eau de Parfum  -  48 ml,Budget,354.0,278.0,127.2,Overpriced — Review Positioning,306.0
Flipkart,DENVER Caliber Perfume|Premium & Long Lasting| Eau de Parfum  -  100 ml,Budget,353.0,278.0,126.9,Overpriced — Review Positioning,306.0
Flipkart,So...? Fragrance Collection Gift Set 300ml | 3 x 100ml Body mist Body Mist  -  For Women,Budget,352.0,278.0,126.5,Overpriced — Review Positioning,306.0
Flipkart,Spinz Exotic & Enchante Perfumed Deodrants For Women | Combo Pack (200ml + 200ml) Deodorant Spray  -  For Women,Budget,352.0,278.0,126.5,Overpriced — Review Positioning,306.0
Flipkart,"The Old Natural Expressions+Lavish Musk+Mysteri Car Freshener Aroma Oil, Diffuser Car Air Freshener with Essential Oils Fragrance in Glass bottle with Wooden Diffuser Lid | 10ml (Expressions+Lavish Musk+Mysteri Combo, 3 * 10ml)",Budget,350.0,278.0,125.8,Overpriced — Review Positioning,306.0
Flipkart,BELLAVITA MYSTIC BLOOM Perfume for Women|Floral & Musky Notes|Long Lasting Fragrance| Eau de Parfum  -  100 ml,Budget,349.0,278.0,125.4,Overpriced — Review Positioning,306.0
Flipkart,BELLAVITA POLAR BREEZE Perfume for Men|Citrusy & Woody Notes|Long Lasting Fragrance| Eau de Parfum  -  100 ml,Budget,349.0,278.0,125.4,Overpriced — Review Positioning,306.0
Flipkart,BELLAVITA Unisex Fragrance Gift Set | 10x5ml | Pocket Friendly | Long Lasting Eau de Parfum  -  50 ml,Budget,349.0,278.0,125.4,Overpriced — Review Positioning,306.0
Flipkart,"Yardley London SHINING STAR & MAGNOLIA-GRAPEFRUIT ,135+140 ML EACH. Body Mist  -  For Men & Women",Budget,349.0,278.0,125.4,Overpriced — Review Positioning,306.0
Flipkart,"VN AROMA Luxury Men's Perfume Gift Set - 3x50ml | Spice Black, The Oud, Epic Desire Eau de Parfum  -  150 ml",Budget,349.0,278.0,125.4,Overpriced — Review Positioning,306.0
Flipkart,My Fragrance Perfume Original Royale Set For Men & Women Eau de Parfum  -  120 ml,Budget,349.0,278.0,125.4,Overpriced — Review Positioning,306.0
Flipkart,BELLAVITA OUD WHITE Deo Parfum Combo|Long lasting deodorant with Woody & Tobacco Notes| Deodorant Spray  -  For Men,Budget,349.0,278.0,125.4,Overpriced — Review Positioning,306.0
Flipkart,"BEARDO Godfather Perfume | Premium, Strong & Long Lasting Fragrance | Aromatic | Gift Eau de Parfum  -  50 ml",Budget,347.0,278.0,124.7,Overpriced — Review Positioning,306.0
Flipkart,"imfresh Oudh Body Mist, Helps hydrate dry & dehydrated skin, Alcohol & Parabens free Perfume Body Spray  -  For Men & Women",Budget,347.0,278.0,124.7,Overpriced — Review Positioning,306.0
Flipkart,BEARDO Long Lasting Deo Sprays Combo for Men | Iceman 150ml & Maverick 150ml Deodorant Spray  -  For Men,Budget,345.0,278.0,124.0,Overpriced — Review Positioning,306.0
Flipkart,PARK AVENUE Trance Pure Collection Body Mist  -  For Men,Budget,344.0,278.0,123.6,Overpriced — Review Positioning,306.0
Flipkart,BESPOKE London Woman Bergamot & Rose Musk Perfume Mist 140ml Body Mist  -  For Women,Budget,344.0,278.0,123.6,Overpriced — Review Positioning,306.0
Flipkart,VOKKA Thai Aqua & Aqua 100 ml Each Luxury Long Lasting EDP Fragrance For Gift Eau de Parfum  -  200 ml,Budget,342.0,278.0,122.9,Overpriced — Review Positioning,306.0
Flipkart,Adilqadri The Story Perfume | French Scent | Long Lasting Extrait De Parfum  -  20 ml,Budget,342.0,278.0,122.9,Overpriced — Review Positioning,306.0
Flipkart,"Wild Stone Classic Cologne Deo 225ml & Night Riders Deo 165ml, Deodorants for Men",Budget,342.0,278.0,122.9,Overpriced — Review Positioning,306.0
Flipkart,Balaji Chandan Roll-On Floral Attar,Budget,341.0,278.0,122.6,Overpriced — Review Positioning,306.0
Flipkart,La Pink Valentine Festive Body Mist Gift Sets | 4 x 50ml Long Lasting Deodorant Perfume  -  200 ml,Budget,339.0,278.0,121.8,Overpriced — Review Positioning,306.0
Flipkart,Airious Fresh and Luxury ELITE AROMA Eau de Parfum  -  50 ml,Budget,339.0,278.0,121.8,Overpriced — Review Positioning,306.0
Flipkart,Balaji Chandan premium attar for Puja | Handkerchief perfume Floral Attar,Budget,336.0,278.0,120.8,Overpriced — Review Positioning,306.0
Flipkart,DENVER Black Code Body Spray  -  For Men,Budget,334.0,278.0,120.0,Overpriced — Review Positioning,306.0
Flipkart,4711 Acqua Intense Eau de Cologne,Premium,2145.0,3132.0,68.5,Underpriced — Consider Increase,2818.0
Flipkart,PARK AVENUE Luxury Perfume Vantage Eau de Parfum Eau de Parfum  -  100 ml,Mid-range,723.0,907.0,79.7,Underpriced — Consider Increase,816.0
Flipkart,"Adilqadri Shanaya Perfume, Arabic & French Long Lasting Scent Eau de Parfum  -  50 ml",Mid-range,719.0,907.0,79.3,Underpriced — Consider Increase,816.0
Flipkart,"imfresh Honeyoudh & Oudh Body Mist, Helps Hydrate skin & Long-lasting odour control Deodorant Cream  -  For Men & Women",Mid-range,719.0,907.0,79.3,Underpriced — Consider Increase,816.0
Flipkart,"imfresh Sweetkiller & Oudh Body Mist, Helps Hydrate skin & Long-lasting odour control Deodorant Cream  -  For Men & Women",Mid-range,719.0,907.0,79.3,Underpriced — Consider Increase,816.0
Flipkart,Al-Mahir Rajnigandha Attar 25ml For Unisex - Pure Natural (Non-Alcoholic) Floral Attar Floral Attar,Mid-range,714.0,907.0,78.7,Underpriced — Consider Increase,816.0
Flipkart,Swiss Arabian Jannat ul Firdaus Attar Red - 9ml Floral Attar,Mid-range,713.0,907.0,78.6,Underpriced — Consider Increase,816.0
Flipkart,Al oud Combo Gift Set Premium Perfume Scent ( Pack of 4) With Long Lasting Eau de Parfum  -  120 ml,Mid-range,711.0,907.0,78.4,Underpriced — Consider Increase,816.0
Flipkart,THE MAN COMPANY EDP For Men-Citron (100ml) | Premium Fragrance | Long-lasting | Citrusy & Woody Eau de Parfum  -  100 ml,Mid-range,710.0,907.0,78.3,Underpriced — Consider Increase,816.0
Flipkart,FOGG Impressio & XpressioPerfume Scent With Long Lasting Eau de Parfum  -  100 ml,Mid-range,709.0,907.0,78.2,Underpriced — Consider Increase,816.0
Flipkart,paradyse perfumes Black Tantra|Unisex Eau de Parfum|Dark Mystical Woody Oriental Eau de Parfum  -  60 ml,Mid-range,707.0,907.0,78.0,Underpriced — Consider Increase,816.0
Flipkart,BEARDO Mariner & GodFather Perfume EDP (Set of 2) Perfume  -  100 ml,Mid-range,704.0,907.0,77.6,Underpriced — Consider Increase,816.0
Flipkart,BATH & BODY WORKS Into The Night Fine Fragrance Body Mist  -  For Women,Mid-range,704.0,907.0,77.6,Underpriced — Consider Increase,816.0
Flipkart,EMBARK My Dream for her Eau de Parfum  -  30 ml,Mid-range,700.0,907.0,77.2,Underpriced — Consider Increase,816.0
Flipkart,EMBARK My Life Intense for him 30ml Eau de Parfum  -  30 ml,Mid-range,700.0,907.0,77.2,Underpriced — Consider Increase,816.0
Flipkart,"BELLAVITA OUD GOLD MEN perfume with notes of Gourmand, Floral & Oud|Long Lasting Scent| Eau de Parfum  -  100 ml",Mid-range,699.0,907.0,77.1,Underpriced — Consider Increase,816.0
Flipkart,"BELLAVITA BLU MEN Perfume with Lemon, Mandarin & Black Pepper Notes|Long Lasting Scent| Eau de Parfum  -  100 ml",Mid-range,699.0,907.0,77.1,Underpriced — Consider Increase,816.0
Flipkart,BELLAVITA TAAJ Attar Gift Set 4X12ML for Men & Women|Long Lasting Fragrance|Floral Floral Attar,Mid-range,699.0,907.0,77.1,Underpriced — Consider Increase,816.0
Flipkart,"OG LUXURY India's First & Strongest Smokey & Gallant Intense Perfume Combo, Long Lasting Extrait De Parfum  -  100 ml",Mid-range,699.0,907.0,77.1,Underpriced — Consider Increase,816.0
Flipkart,AXE Dark Temptation & Gold Temptation Long Lasting For Men (Pack of 2) Body Spray  -  For Men,Mid-range,699.0,907.0,77.1,Underpriced — Consider Increase,816.0
Flipkart,PARK AVENUE Premium Daily Fragrance Kit Perfume Body Spray  -  For Men,Mid-range,697.0,907.0,76.9,Underpriced — Consider Increase,816.0
Flipkart,Plum BodyLovin' Vanilla Caramello|Gourmand Luxury Perfume|Long Lasting Fragrance Eau de Parfum  -  50 ml,Mid-range,695.0,907.0,76.6,Underpriced — Consider Increase,816.0
Flipkart,BATH & BODY WORKS JAPANESE CHERRY BLOSSOM MINI MIST Body Mist  -  For Men & Women,Mid-range,683.0,907.0,75.3,Underpriced — Consider Increase,816.0
Flipkart,Lorith France Classicor Eau de Parfum for Men – 100ml (Pack of 1) Extrait De Parfum  -  100 ml,Mid-range,680.0,907.0,75.0,Underpriced — Consider Increase,816.0
Flipkart,USTRAA Insignia - Perfume For Men | Long Lasting Perfume  -  100 ml,Mid-range,675.0,907.0,74.4,Underpriced — Consider Increase,816.0
Flipkart,Adilqadri Shanaya And The Story Perfume Combo | For Men & Women 2x20ML | Long Lasting Eau de Parfum  -  40 ml,Mid-range,670.0,907.0,73.9,Underpriced — Consider Increase,816.0
Flipkart,BEARDO Best Day Perfume Gift Set | Strong & Long Lasting|Fresh & Aquatic|Gift 4 x 20 ml Eau de Parfum  -  80 ml,Mid-range,668.0,907.0,73.7,Underpriced — Consider Increase,816.0
Flipkart,RIVONA NATURALS Tequila Perfume Crafted with Long Lasting Musk Notes Perfume EDP Eau de Parfum  -  50 ml,Mid-range,668.0,907.0,73.7,Underpriced — Consider Increase,816.0
Flipkart,IndusAura REXOR CLASSIC Perfume for Men – Long Lasting Best Luxury and Strong Perfume Eau de Parfum  -  30 ml,Mid-range,664.0,907.0,73.2,Underpriced — Consider Increase,816.0
Flipkart,Plum BodyLovin' Vanilla Vibes | Long Lasting Vanilla Fragrance | Perfume Spray Body Mist  -  For Men & Women,Mid-range,648.0,907.0,71.5,Underpriced — Consider Increase,816.0
Flipkart,CARLTON LONDON Luxury Perfume Iconic Gift Set for Men Eau De Parfum 4X20 ML Eau de Parfum  -  80 ml,Mid-range,644.0,907.0,71.0,Underpriced — Consider Increase,816.0
Flipkart,Blue Nectar Chamba Wild Nargis Body Mist  -  For Men & Women,Mid-range,643.0,907.0,70.9,Underpriced — Consider Increase,816.0
Flipkart,AXE Dark Temptation Long Lasting For Men (Pack of 2) Body Spray  -  For Men,Mid-range,639.0,907.0,70.5,Underpriced — Consider Increase,816.0
Flipkart,"BEARDO Dark Side Perfume For Men, 100 ml | EAU DE PARFUM | Premium Long Lasting Fragrance | Fresh & Woody Eau de Parfum  -  100 ml",Mid-range,636.0,907.0,70.1,Underpriced — Consider Increase,816.0
Flipkart,"Wild Stone Edge, Forest Spice, Hydra Energy & Ultra Sensual Perfume Combo pack of 4 ( 30 ml each) Eau de Parfum  -  120 ml",Mid-range,622.0,907.0,68.6,Underpriced — Consider Increase,816.0
Flipkart,kn fragrance & Colognes Long Lasting Aqua & Active Fresh Fragrance Car Air Freshener-10ml-Pack of 2 Long Lasting Aqua & Active Fresh Fragrance Car Air Freshener-10ml-Pack of 2 Air Purifier,Mid-range,609.0,907.0,67.2,Underpriced — Consider Increase,816.0
Flipkart,BELLAVITA Beast Mode Perfume Collection for Men (3x20ML) Long Lasting Fragrance|EDP Eau de Parfum  -  60 ml,Mid-range,599.0,907.0,66.1,Underpriced — Consider Increase,816.0
Flipkart,BELLAVITA Pistachio Gourmet Unisex Perfume|Floral & Woody Notes|Long Lasting Scent| Eau de Parfum  -  100 ml,Mid-range,599.0,907.0,66.1,Underpriced — Consider Increase,816.0
Flipkart,BELLAVITA CEO Man & DATE Woman Perfume Gift Set|2x50ML|Long Lasting Fragrances| Eau de Parfum  -  100 ml,Mid-range,599.0,907.0,66.1,Underpriced — Consider Increase,816.0
Flipkart,BELLAVITA Vanilla Gourmet Unisex Perfume|Ambery & Woody Notes|Long Lasting Scent| Eau de Parfum  -  100 ml,Mid-range,599.0,907.0,66.1,Underpriced — Consider Increase,816.0
Flipkart,"BEARDO Godfather & Whisky Smoke EDP Perfume Combo|Spicy, Woody | Strong & Long Lasting Eau de Parfum  -  100 ml",Mid-range,599.0,907.0,66.1,Underpriced — Consider Increase,816.0
Flipkart,Ajmal Artisan Luxury Perfume Gift Set 4 x 20ml | Long Lasting Fragrance Scent | Eau de Parfum  -  80 ml,Mid-range,599.0,907.0,66.1,Underpriced — Consider Increase,816.0
Flipkart,ITRVAN Pure Bloom Premium Fragrance 50 ml Perfume  -  50 ml,Mid-range,599.0,907.0,66.1,Underpriced — Consider Increase,816.0
Flipkart,ITRVAN Femme Enigma Premium Fragrance 50 ml Perfume  -  50 ml,Mid-range,599.0,907.0,66.1,Underpriced — Consider Increase,816.0
Flipkart,Al-Mahir White Amber Attar 25ml For Unisex - Pure Natural (Non-Alcoholic) Floral Attar Floral Attar,Mid-range,598.0,907.0,65.9,Underpriced — Consider Increase,816.0
Flipkart,"THE MAN COMPANY Iconic Perfumes, Black and Blanc EDT 3 x 50ml | Long-Lasting Fragrance Eau de Toilette  -  150 ml",Mid-range,597.0,907.0,65.8,Underpriced — Consider Increase,816.0
Flipkart,Wild Stone Edge I Eau de Parfum Eau de Parfum  -  100 ml,Mid-range,595.0,907.0,65.6,Underpriced — Consider Increase,816.0
Flipkart,DMOIR Crystal Bay Fresh Minty Fragrance with Sandalwood|Long Lasting DailyWear Eau de Parfum  -  50 ml,Mid-range,595.0,907.0,65.6,Underpriced — Consider Increase,816.0
Flipkart,Ajmal Ascend Perfume  -  100 ml,Mid-range,594.0,907.0,65.5,Underpriced — Consider Increase,816.0
Flipkart,Ajmal Prose Perfume  -  100 ml,Mid-range,594.0,907.0,65.5,Underpriced — Consider Increase,816.0
Flipkart,"Engage Gift Set Luxury Travel Perfume, Long Lasting Fragrance, Wedding Hamper(25mlx4) Eau de Parfum  -  100 ml",Mid-range,590.0,907.0,65.1,Underpriced — Consider Increase,816.0
Flipkart,AND Love Muse Eau De Parfum 50ML & Dainty Glam Body Mist 200ML for Women Crafted by Ajmal,Mid-range,590.0,907.0,65.1,Underpriced — Consider Increase,816.0
Flipkart,HAVOC GOLD PERFUME MOST SELLING PRODUCT Eau de Toilette  -  75 ml,Mid-range,580.0,907.0,64.0,Underpriced — Consider Increase,816.0
Flipkart,Fragrance & Fashion Turquoise 100 ml perfume | Premium and Fresh Eau de Parfum  -  100 ml,Mid-range,576.0,907.0,63.5,Underpriced — Consider Increase,816.0
Flipkart,BLA BLI BLU By The Beach Perfume for Men|Lemon & Apple Notes|Perfume Men|Long Lasting Perfume  -  100 ml,Mid-range,575.0,907.0,63.4,Underpriced — Consider Increase,816.0
Flipkart,RED VOCAL Floral Romance Luxury Premium Perfume Eau de Toilette  -  100 ml,Mid-range,570.0,907.0,62.9,Underpriced — Consider Increase,816.0
Flipkart,DENVER Elixir Perfume|Premium & Long Lasting| Eau de Parfum  -  100 ml,Mid-range,569.0,907.0,62.7,Underpriced — Consider Increase,816.0
Flipkart,INDIVANA ROUGE Eau de Parfum  -  50 ml,Mid-range,569.0,907.0,62.7,Underpriced — Consider Increase,816.0
Flipkart,INDIVANA Crowned Eau de Parfum  -  50 ml,Mid-range,569.0,907.0,62.7,Underpriced — Consider Increase,816.0
Flipkart,INDIVANA NOMAD Eau de Parfum  -  50 ml,Mid-range,569.0,907.0,62.7,Underpriced — Consider Increase,816.0
Flipkart,INDIVANA CROWNED Perfume for Men | Fruity Woody Oud Inspired Long Lasting Fragrance Eau de Parfum  -  50 ml,Mid-range,569.0,907.0,62.7,Underpriced — Consider Increase,816.0
Flipkart,INDIVANA AURA Unisex Perfume Warm Spicy Vanilla Long Lasting Fragrance Eau de Parfum  -  50 ml,Mid-range,569.0,907.0,62.7,Underpriced — Consider Increase,816.0
Flipkart,DENVER Gift Set Deodorant Spray  -  For Men,Mid-range,568.0,907.0,62.6,Underpriced — Consider Increase,816.0
Flipkart,"BELLAVITA White Oud ,Long Lasting,Unisex Eau de Parfum  -  100 ml",Mid-range,565.0,907.0,62.3,Underpriced — Consider Increase,816.0
Flipkart,"BELLAVITA Date Perfum Notes of Pink Pepper, Red Fruits Eau de Parfum  -  100 ml",Mid-range,565.0,907.0,62.3,Underpriced — Consider Increase,816.0
Flipkart,BEARDO Whisky Smoke Godfather Tsunami Black Musk Perfume | Strong & Long Lasting Perfume  -  80 ml,Mid-range,565.0,907.0,62.3,Underpriced — Consider Increase,816.0
Flipkart,being indian Valentine Gift Set for Boys Eau de Parfum  -  80 ml,Mid-range,563.0,907.0,62.1,Underpriced — Consider Increase,816.0
Flipkart,kn fragrance & Colognes Loban 100gm each Pack of 2,Mid-range,562.0,907.0,62.0,Underpriced — Consider Increase,816.0
Flipkart,"BEARDO Godfather Perfume-Premium, Strong and Long Lasting Fragrance-Aromatic-Gift Eau de Parfum  -  100 ml",Mid-range,556.0,907.0,61.3,Underpriced — Consider Increase,816.0
Flipkart,BELLAVITA Luxury Unisex Perfume Gift Set - 4x20 ML Eau de Parfum  -  80 ml,Mid-range,549.0,907.0,60.5,Underpriced — Consider Increase,816.0
Flipkart,BELLAVITA VANILLUXE Perfume for Men & Women|Floral & Musky Notes|Long Lasting Fragrance| Eau de Parfum  -  100 ml,Mid-range,549.0,907.0,60.5,Underpriced — Consider Increase,816.0
Flipkart,BELLAVITA MOOD COLLECTION Perfume Gift Set for Him|3x15ml|Long Lasting Fragrances| Eau de Parfum  -  45 ml,Mid-range,549.0,907.0,60.5,Underpriced — Consider Increase,816.0
Flipkart,"BELLAVITA Honey OUD with Honey, Floral & Oud Scent ,EDP Fragrance, Eau de Parfum  -  100 ml",Mid-range,549.0,907.0,60.5,Underpriced — Consider Increase,816.0
Flipkart,"THE MAN COMPANY Fire, Night and Blanc Perfume Combo 3 x 50ml | Long-Lasting Fragrance Perfume  -  150 ml",Mid-range,549.0,907.0,60.5,Underpriced — Consider Increase,816.0
Flipkart,BELLAVITA Gift Set 4x20 ml Luxury Scent with Long Lasting Fragrance Perfume  -  80 ml,Mid-range,549.0,907.0,60.5,Underpriced — Consider Increase,816.0
Flipkart,"BELLAVITA KLUB MEN perfume with Notes of lemon, Pineapple & Apple |Long Lasting Fragrance| Eau de Parfum  -  100 ml",Mid-range,549.0,907.0,60.5,Underpriced — Consider Increase,816.0
Flipkart,"BELLAVITA G.O.A.T Man perfume with Notes of Bergamot, lavender & pepper |Long Lasting| EDP Eau de Parfum  -  100 ml",Mid-range,549.0,907.0,60.5,Underpriced — Consider Increase,816.0
Flipkart,Fien by mCaffeine Written By Women | Perfume Gift Set| 12 Hrs Long Lasting EDP Eau de Parfum  -  80 ml,Mid-range,539.0,907.0,59.4,Underpriced — Consider Increase,816.0
Flipkart,Fien by mCaffeine Slow Kiss Perfume for Men | Aromatic Fresh EDP | 12 Hrs Long Lasting Scent Eau de Parfum  -  100 ml,Mid-range,539.0,907.0,59.4,Underpriced — Consider Increase,816.0
Flipkart,Ayaz SAUVAGE Perfume | Ideal gift for men | Premium Luxury Long Lasting Fragrance Eau de Cologne  -  6 ml,Mid-range,537.0,907.0,59.2,Underpriced — Consider Increase,816.0
